index,filename,widthPx,contactAngleDeg,tiltDeg,noiseSigma,blurSigma,xCenter,yBase,contactLeftX,contactLeftY,contactRightX,contactRightY
671,671.png,281,139,0.136497254361491,0.0288759242719036,1.28683262470805,877,651,736.500398702253,651.165283442163,1017.49960129775,651.834716557837
672,672.png,301,141,0.0810683800693277,0.0297815403958555,0.283031579690888,210,563,59.5001506482728,563.287056093255,360.499849351727,563.712943906745
673,673.png,295,137,-1.56843079443382,0.00296155733941556,1.07242675890963,1101,678,953.555261206305,682.537202256383,1248.4447387937,674.462797743617
674,674.png,309,138,-1.41742023167299,0.0150000405780307,0.611166822838639,1380,682,1225.54727465073,686.321731568769,1534.45272534927,678.678268431232
675,675.png,321,142,1.57321168542906,0.0129120914679076,0.185648270210869,1175,589,1014.56049880798,585.093589073243,1335.43950119202,593.906410926757
676,676.png,286,143,-1.26633709741033,0.0287606353134292,1.06379974079527,428,576,285.034925429647,579.660293197382,570.965074570353,573.339706802618
677,677.png,270,136,-0.428071807057153,0.0203840385865868,0.533519872979478,139,587,4.00376781646696,588.508611049729,273.996232183533,586.491388950271
678,678.png,322,140,-0.00585265894170828,0.020882788674644,0.433735779684109,1020,624,859.000000839957,624.516445855105,1180.99999916004,624.483554144895
679,679.png,300,139,0.0554856227431171,0.0288932855018411,1.36966176207838,56,635,-93.9999296641251,635.354739002046,205.999929664125,635.645260997953
680,680.png,283,145,-1.49941919571791,0.0137273069278374,1.17477466271639,900,557,758.548450975587,561.202604298894,1041.45154902441,553.797395701106
681,681.png,280,139,-1.15566100832847,0.0132689277932107,0.713075142721189,599,639,459.028477310626,642.323621082616,738.971522689374,636.676378917384
682,682.png,316,135,1.74491758314852,0.0118685515360051,1.19997123143521,1325,618,1167.0732652604,613.68892377038,1482.9267347396,623.31107622962
683,683.png,320,141,1.91693075478542,0.0157550234950309,0.79247358198676,715,681,555.089539994079,676.147918097155,874.910460005921,686.852081902845
684,684.png,255,144,1.1684119103819,0.0207155721028116,0.19078888702028,594,673,466.526510127991,670.900119262185,721.473489872009,676.099880737815
685,685.png,279,139,1.11888408449324,0.00744845908251032,0.675756023896692,1069,554,929.526598389297,551.775987676307,1208.4734016107,557.224012323693
686,686.png,294,141,1.2718987574833,0.0161850800873068,0.959160626012003,662,663,515.036218405414,660.237041309063,808.963781594586,666.762958690937
687,687.png,254,136,-0.211483743378829,0.0251508883134101,0.718341190542334,1008,648,881.000865131142,648.968767065398,1134.99913486886,648.031232934602
688,688.png,283,138,-0.622948151291111,0.0191232493679758,0.334180276406523,938,559,796.508363358314,561.038427917444,1079.49163664169,557.961572082556
689,689.png,320,145,-0.921632048099759,0.00199347447887516,0.644884509031078,963,617,803.020699053842,620.07357121107,1122.97930094616,614.92642878893
690,690.png,314,135,-0.468422157277999,0.029009374167103,0.748932104824547,1225,552,1068.00524682806,553.783540604078,1381.99475317194,551.216459395922
691,691.png,276,140,-1.37724809782849,0.00922607036264491,0.610755260006044,859,568,721.039866423589,571.816857485447,996.960133576411,565.183142514553
692,692.png,279,141,-0.656343959734182,0.0103312712222585,0.77512785453061,520,682,380.509152867672,684.097988205689,659.490847132328,680.902011794311
693,693.png,275,137,0.750931679303565,0.0224660608380945,1.43256453435307,45,560,-92.4881907566172,558.69794493091,182.488190756617,562.30205506909
694,694.png,304,139,0.82076663678072,0.0287725271986345,0.904718868161613,925,678,773.015595535436,676.322662278852,1076.98440446456,680.677337721148
695,695.png,317,145,-1.27030320033162,0.00371776457166006,0.698663189025519,27,589,-131.461046095016,593.013811388375,185.461046095016,585.986188611625
696,696.png,288,144,-1.24136104603225,0.0198779717808886,0.56728400611252,681,638,537.033796090877,641.619636516778,824.966203909123,635.380363483222
697,697.png,271,142,-1.46833903323329,0.0153452695473058,1.27202433702866,629,560,493.544493129476,563.972125926507,764.455506870524,557.027874073493
698,698.png,310,140,-0.651457523973924,0.0132531855300823,1.41986234294089,37,590,-117.989981009437,592.262324230786,191.989981009437,588.737675769214
699,699.png,323,138,-1.45265655841379,0.0271713210818561,0.425935348420797,843,618,681.551903889123,622.594174174733,1004.44809611088,614.405825825267
700,700.png,315,138,0.848866577230551,0.0232313813128619,0.725476791647351,789,559,631.517285272169,557.166641486495,946.482714727831,561.833358513505
701,701.png,277,141,0.466632962040881,0.0117928151940976,0.160229207260505,43,598,-95.4954067198025,597.37202947003,181.495406719803,599.62797052997
702,702.png,323,138,1.47579981926155,0.01972208904672,0.774155110867755,722,617,560.553570803528,613.340613060988,883.446429196472,621.659386939011
703,703.png,281,145,-1.24554083737442,0.00100553882021111,0.634174811080202,1190,697,1049.53319708138,700.554059236955,1330.46680291862,694.445940763045
704,704.png,289,136,-1.39589900822068,0.0282945574899832,0.943852955932458,908,566,763.542882401855,570.020110117005,1052.45711759814,562.979889882995
705,705.png,312,135,-0.385835127168777,0.0266231805858711,0.115636508648101,1177,624,1021.00353713165,625.550510621072,1332.99646286835,623.449489378928
706,706.png,282,135,-1.71936417853289,0.00538065861470316,0.566359353240239,261,624,120.063481475123,628.730572784758,401.936518524876,620.269427215242
707,707.png,320,140,0.848416071325153,0.022609149996325,0.0196506492810751,1126,659,966.017541008537,657.130861961594,1285.98245899146,661.869138038406
708,708.png,288,144,0.494289305059311,0.0018509569409678,0.234875943869695,856,552,712.005358546029,551.257730889769,999.994641453971,553.742269110231
709,709.png,262,142,-1.51672508085342,0.00944041958356462,0.031741791357831,1258,679,1127.04589701175,682.967406890266,1388.95410298825,676.032593109734
710,710.png,296,136,1.54364127308798,0.00870064378802143,0.768091060612394,485,668,337.053709727545,664.513122196686,632.946290272455,672.486877803314
711,711.png,296,142,-1.48856107685612,0.0197727202890401,1.20711274631197,30,649,-117.950054617416,653.344650660805,177.950054617416,645.655349339195
712,712.png,288,145,1.61432846750504,0.0252428201502389,0.790003477599549,940,562,796.057153431633,558.443286823597,1083.94284656837,566.556713176403
713,713.png,305,140,0.468126507481686,0.0179229802660494,0.975041342687646,567,633,414.505090009987,632.254035659525,719.494909990013,634.745964340475
714,714.png,260,142,0.242776331960306,0.0268317408246876,0.60183401250673,830,617,700.001167024929,616.949159624304,959.998832975071,618.050840375696
715,715.png,265,138,1.97482548391802,0.0210648909339672,0.219887927136939,1254,665,1121.57869643671,660.93399927741,1386.42130356329,670.066000722589
716,716.png,301,135,-0.352280238227311,0.0179258969655291,0.389041299491018,28,637,-122.497155300254,638.425335901868,178.497155300254,636.574664098132
717,717.png,288,143,-0.293088300027587,0.0174477144877219,1.48747482751828,1375,640,1231.00188401019,641.236608027712,1518.99811598981,639.763391972288
718,718.png,255,139,1.23760401665916,0.00156551483618225,1.30900275601808,715,655,587.529742773158,652.746180375781,842.470257226842,658.253819624219
719,719.png,250,138,1.01508260160808,0.0230319394388462,1.48572210548176,937,627,812.019616709517,625.285549150688,1061.98038329048,629.714450849312
720,720.png,271,139,-0.578596920954062,0.0104960742230863,0.609093928323253,1200,569,1064.50690895844,570.868312831247,1335.49309104156,568.131687168753
721,721.png,316,142,0.0184722255756187,0.0109129609737925,1.17500788021842,918,578,760.000008211458,578.449060618161,1075.99999178854,578.550939381839
722,722.png,301,136,-1.72915491935721,0.00642604324131883,0.363470322655008,1161,589,1010.56853242278,594.041317271823,1311.43146757722,584.958682728177
723,723.png,280,139,-1.75232060771319,0.0190761019708863,1.10721094159771,811,639,671.065470560606,643.781059515514,950.934529439394,635.218940484486
724,724.png,294,140,-1.20009719961492,0.00168638655449514,0.622815853207699,484,665,337.032244752001,668.578785046793,630.967755247999,662.421214953207
725,725.png,257,137,1.73344036622894,0.0084903346304389,1.33819784109176,722,639,593.558804769468,635.612922980901,850.441195230532,643.387077019099
726,726.png,315,136,-1.85745867437402,0.00591011619533682,0.962638279397284,1301,553,1143.58275716058,558.605061883603,1458.41724283942,548.394938116397
727,727.png,272,138,0.0834195626268603,0.00844013670407638,0.648429860668002,245,672,109.000144144936,672.301991410092,380.999855855064,672.698008589908
728,728.png,284,137,-1.80200411975382,0.0218415869406336,0.14422382495104,1266,644,1124.07022453041,648.965292280817,1407.92977546959,640.034707719183
729,729.png,252,138,-1.90578915284605,0.00191722252798113,1.24983956237911,1362,641,1236.06969553313,645.690276468337,1487.93030446687,637.309723531663
730,730.png,273,140,-1.45005106752378,0.0251000716754475,1.40415535151624,642,675,505.54371201281,678.954195819149,778.45628798719,672.045804180851
731,731.png,317,145,-1.62386993693918,0.006028567653461,0.192677562955458,239,552,80.5636542518722,556.991586131835,397.436345748128,548.008413868165
732,732.png,259,135,-0.709516312693133,0.00698187752537986,0.0331533178763722,480,616,350.509929187866,618.10360876413,609.490070812134,614.89639123587
733,733.png,259,138,1.70015259638767,0.00464908866476405,0.171028260346557,964,671,834.557008346844,667.657876644229,1093.44299165316,675.342123355771
734,734.png,267,139,-1.16018725160666,0.000436184068087607,0.384535972773045,195,552,61.5273682698874,555.203068448585,328.472631730113,549.796931551415
735,735.png,269,145,-1.78773523353673,0.00977650320029184,1.44642709329098,156,683,21.5654663591041,687.695970061241,290.434533640896,679.304029938759
736,736.png,314,136,-0.0218855691283779,0.00529493531494823,0.852268793865767,607,644,450.000011453549,644.559970111216,763.999988546451,644.440029888784
737,737.png,288,137,-0.388277763755782,0.014024954272272,0.809396242921097,432,649,288.003306515851,650.475840987006,575.996693484149,648.524159012994
738,738.png,321,135,1.30638366927303,0.0111089665881831,0.935479241422811,320,628,159.541717900787,624.840805311366,480.458282099213,632.159194688634
739,739.png,294,135,-0.451094434853081,0.0230668310776106,1.19509636425535,1227,686,1080.00455590615,687.657331263097,1373.99544409385,685.342668736903
740,740.png,291,144,-0.64223003083803,0.0164517287691653,1.08132628658035,1085,594,939.509140383224,596.130879508578,1230.49085961678,592.869120491422
741,741.png,254,138,-0.543535185081669,0.00668361319046306,0.0746773348575204,763,631,636.005714530161,632.704764709364,889.994285469839,630.295235290636
742,742.png,301,143,1.78531865351096,0.00575738014375392,1.08947888206129,1225,681,1074.57305628524,676.811225678755,1375.42694371476,686.188774321245
743,743.png,277,138,1.37181444295235,0.0224512457926787,0.152154508835916,138,552,-0.460304204640579,549.184255806249,276.460304204641,555.81574419375
744,744.png,282,140,0.392953474212068,0.0124088001982894,1.29886079888174,1037,555,896.003316075543,554.532982778494,1177.99668392446,556.467017221506
745,745.png,277,139,-1.43909715135121,0.0184714222245645,1.45059190842978,60,617,-78.4563150434452,620.978336468811,198.456315043445,614.021663531189
746,746.png,292,136,-0.696246012660052,0.0258330863514027,0.822850964973042,980,629,834.010779477073,631.274116993909,1125.98922052293,627.725883006091
747,747.png,281,142,-1.3993534735081,0.0105121768094487,0.417051087641893,1080,687,939.541901959807,690.931136099243,1220.45809804019,684.068863900757
748,748.png,313,138,-0.131556094272846,0.0276550589176256,1.06268285647573,277,572,120.500412535031,572.859337299155,433.499587464969,572.140662700845
749,749.png,279,144,-0.961234087511441,0.00942291331245109,0.00134525981050893,1205,698,1065.51963121085,700.840239826132,1344.48036878915,696.159760173868
750,750.png,304,135,-1.90390900123988,0.0222403292540172,1.25330747171863,255,690,103.08391135595,695.549951593153,406.91608864405,685.450048406847
751,751.png,612,114,0.818338261448927,0.0246599673470365,0.323336201443454,1114,643,808.031210771014,639.129643292797,1419.96878922899,647.870356707203
752,752.png,625,100,0.271503504927685,0.0179072501710662,0.208070281978799,830,624,517.503508527051,623.019183638221,1142.49649147295,625.980816361779
753,753.png,638,93,-1.61688287868569,0.0062806520822312,0.435488655149823,1036,645,717.127011699015,654.500962837387,1354.87298830098,636.499037162613
754,754.png,621,107,-0.653406745969156,0.00317126106656526,0.793145073773823,549,570,238.520190583271,574.04089600969,859.479809416729,566.95910399031
755,755.png,620,103,1.70665514271196,0.00770958791600058,0.294264988537533,868,645,558.137513669102,636.267472456919,1177.8624863309,654.732527543081
756,756.png,583,112,1.94896692784071,0.00397590742899837,1.23071452172012,199,682,-92.3313717390186,672.58628018039,490.331371739019,692.41371981961
757,757.png,642,91,-1.65686014681909,0.0272848461399307,1.13022572119151,1387,689,1066.13420577708,698.781276727783,1707.86579422292,680.218723272217
758,758.png,690,90,1.55519360851501,0.0115770061226359,0.0336542532794766,1330,668,985.127082601252,659.136728943578,1674.87291739875,677.863271056422
759,759.png,698,114,1.43806134487434,0.00644878089171196,0.191967476937832,781,614,432.109921385224,605.741401700305,1129.89007861478,623.258598299695
760,760.png,585,96,-0.799961710782187,0.0131668098955842,0.508693851730543,1296,634,1003.52850899816,638.583742298424,1588.47149100184,630.416257701576
761,761.png,648,111,0.746857380625305,0.0156970005991642,0.501920835434725,131,608,-192.972474263088,604.276740612655,454.972474263088,612.723259387345
762,762.png,670,115,-1.73781766919244,0.0175603741480636,0.882889145720597,1323,686,988.15407943223,696.659206618751,1657.84592056777,676.340793381249
763,763.png,635,98,1.3203816410595,0.00299872989550502,1.04408383131373,1239,569,921.584304004268,562.18385787827,1556.41569599573,576.81614212173
764,764.png,683,112,-0.643269656515114,0.0066008278127207,0.171607534023724,1173,611,831.521522713146,615.33399919816,1514.47847728685,607.66600080184
765,765.png,675,100,-0.136056273032651,0.00709216581544014,0.999477624962572,931,616,593.500951558412,617.301436848989,1268.49904844159,615.698563151011
766,766.png,576,90,0.9075787081966,0.0224757399113027,1.07558951531424,1058,647,770.036130730637,642.938202611144,1345.96386926936,652.061797388856
767,767.png,649,109,-1.8211024288191,0.00083542868453696,0.447532447761306,22,646,-302.336102765424,656.812247230167,346.336102765424,636.187752769833
768,768.png,652,100,1.37093273279987,0.0074009002172097,0.968835507618314,583,602,257.093315526609,594.700447733264,908.906684473391,610.299552266736
769,769.png,595,98,-0.44337503892946,0.016397460294158,0.604698907272892,1295,674,997.508907421868,676.802137413209,1592.49109257813,672.197862586791
770,770.png,605,97,-1.11565604036711,0.0151005625904981,0.980416354948026,1048,667,745.557345195635,673.389868834519,1350.44265480436,661.610131165481
771,771.png,608,113,1.45874572611944,0.0190927435730997,0.451227121215413,143,690,-160.901477810023,682.761021715755,446.901477810023,698.238978284245
772,772.png,689,101,-0.537239025175065,0.0224916670383844,0.478463147952349,47,552,-297.484855815616,555.73018787286,391.484855815616,549.26981212714
773,773.png,604,101,-1.18654645358153,0.00255567982716087,0.200451307396192,131,694,-170.935243159334,700.753713961609,432.935243159334,688.246286038391
774,774.png,635,102,-1.36851160138978,0.0148825339897004,1.32614529112469,468,588,150.590561746429,596.082777034323,785.409438253571,580.917222965677
775,775.png,626,92,1.20004897597732,0.00858459208827106,0.668865155190799,954,585,641.06865167563,578.944755085275,1266.93134832437,592.055244914725
776,776.png,694,103,-1.10402671113339,0.00120032373027689,0.759082703021838,1362,572,1015.06441691747,579.185894942458,1708.93558308253,565.814105057542
777,777.png,694,109,-0.356220355973609,0.0105303634429665,0.833505605377171,591,565,244.006706412799,567.657360773377,937.993293587201,563.342639226623
778,778.png,663,98,-0.271365963554261,0.000255905866686591,0.0430875302977205,1140,559,808.503718075547,561.070054223239,1471.49628192445,557.929945776761
779,779.png,647,112,-0.0450317173890964,0.015073520764947,0.218016655157301,31,554,-292.499900083774,554.754255360506,354.499900083774,554.245744639494
780,780.png,662,103,0.269423365728534,0.0106818978678423,1.38286766011858,603,671,272.003659505864,669.943536222709,933.996340494136,673.056463777291
781,781.png,674,108,0.460162467223836,0.0240000497418849,1.25951860429982,445,573,108.010868627182,570.793464097054,781.989131372817,576.206535902946
782,782.png,700,112,-1.40992780607932,0.0106091464163544,0.773208842588476,580,628,230.10596553118,637.111889637704,929.89403446882,619.888110362296
783,783.png,620,114,1.17634462571097,0.0145871310788216,0.99907172672169,1358,631,1048.06533416172,625.135810207792,1667.93466583828,637.864189792208
784,784.png,659,95,-1.03967158048712,0.00973522875004069,0.724807349385595,1290,650,960.554245109123,656.478677477513,1619.44575489088,644.521322522487
785,785.png,614,113,-1.01715704039102,0.00868931945954192,0.690144109849667,611,567,304.048375751857,572.949804714573,917.951624248143,562.050195285427
786,786.png,639,104,-0.26088091353743,0.00968315738774231,0.825507323916032,1077,561,757.503311917156,562.954752244895,1396.49668808284,560.045247755105
787,787.png,583,113,0.797810205615885,0.00308957277740787,1.4140356534116,722,582,430.528258913272,578.441164222188,1013.47174108673,586.558835777812
788,788.png,665,91,-0.812247186535967,0.0123027012985355,0.234223887731602,684,605,351.533410697878,610.21349104319,1016.46658930212,600.78650895681
789,789.png,628,110,1.11299179928939,0.0241833300969014,0.853290748547029,934,647,620.059241310856,641.400816965825,1247.94075868914,653.599183034175
790,790.png,660,113,1.86238977509196,0.0137009360917081,1.48776113052993,1249,593,919.174317744505,582.775293724436,1578.8256822555,604.224706275564
791,791.png,698,112,-0.621009424014143,0.000336021226198735,0.0988797928888787,250,634,-98.9795005458782,638.282617975613,598.979500545878,630.717382024387
792,792.png,576,95,1.02647613226625,0.0184901787600461,0.354915884099996,705,645,417.046217167174,640.340644200509,992.953782832826,650.659355799491
793,793.png,591,91,0.877870489495917,0.0294689837347019,1.28914685081531,1221,630,925.534684435346,625.972605795918,1516.46531556465,635.027394204082
794,794.png,654,114,1.3188687731632,0.00841463327868609,0.593239487238507,1295,601,968.086627640816,593.973581678796,1621.91337235918,609.026418321204
795,795.png,694,95,0.360526541452866,0.0169082439185105,1.42521191324461,1130,614,783.006869533822,612.316560217935,1476.99313046618,616.683439782065
796,796.png,614,107,-1.08737284151627,0.0215489028112748,0.603478694856933,226,666,-80.9447150344429,672.325968797091,532.944715034443,660.674031202909
797,797.png,634,103,0.551583640539897,0.00750699364931944,0.876707557567715,551,628,234.014689377825,625.448303789181,867.985310622175,631.551696210819
798,798.png,699,108,-0.799051888406438,0.00413924486651939,0.124536185334347,51,690,-298.466012842423,695.373999181297,400.466012842423,685.626000818703
799,799.png,661,114,0.22001978093104,0.000536218860441731,0.0631941333591118,215,655,-115.497563204267,654.230860117426,545.497563204267,656.769139882574
800,800.png,577,95,-1.15330695307233,0.0218314698769315,1.08998712478456,1196,562,907.558444778058,568.306825393232,1484.44155522194,556.693174606768
801,801.png,620,90,-1.21000018771961,0.026693496862628,1.067057941405,878,666,568.069125958733,673.046244420765,1187.93087404127,659.953755579235
802,802.png,597,104,1.11342337692534,0.00222120685173253,1.43120541571493,629,681,330.556360661066,675.699643275403,927.443639338934,687.300356724597
803,803.png,667,103,0.700083445162178,0.0146627204103119,0.00635297524982265,1065,560,731.524895152476,556.425144550691,1398.47510484752,564.574855449309
804,804.png,645,102,-0.0501534274242257,0.00417280090926309,0.0420261830297987,1042,627,719.500123553674,627.782297900757,1364.49987644633,627.217702099243
805,805.png,596,90,-0.397422741389761,0.00843269194130195,1.16776494309568,410,695,112.007168770742,697.567011362121,707.992831229258,693.432988637879
806,806.png,610,103,-0.754919291152856,0.0022581533659309,1.1552700199214,735,695,430.026473986488,699.518511028422,1039.97352601351,691.481488971578
807,807.png,644,94,1.97926576679785,0.0225973953301274,0.0162518794633268,1218,586,896.19210808769,575.37881737605,1539.80789191231,597.62118262395
808,808.png,698,99,0.247576497406842,0.0249049717787315,1.19575235842821,476,653,127.003258129332,651.991966957246,824.996741870668,655.008033042754
809,809.png,623,112,0.805017722024937,0.0223607967122826,0.887490087824582,523,558,211.530745851731,554.123503647756,834.469254148269,562.876496352244
810,810.png,692,109,-0.341341466552719,0.0198743009934796,1.2192971072207,346,562,0.00614013124065593,564.561294039508,691.993859868759,560.438705960492
811,811.png,578,110,-0.814922412127245,0.00607020413672864,0.320015306535906,591,570,302.029231276767,574.610331313145,879.970768723233,566.389668686855
812,812.png,674,98,1.52854738396155,0.00451023959183828,0.57006612804902,1332,669,995.119918639926,660.510518211263,1668.88008136007,678.489481788737
813,813.png,666,102,-0.955338414939633,0.00935750535685648,0.682994302800912,1122,684,789.046288530552,690.052118399259,1454.95371146945,678.947881600741
814,814.png,649,93,1.43352421170588,0.00296485503806734,1.3901545248956,51,666,-273.39843902765,658.381948729887,375.39843902765,674.618051270113
815,815.png,605,109,1.51850357757869,0.0254511758102482,1.39013218280198,330,668,27.6062322393608,660.483815151542,632.393767760639,676.516184848458
816,816.png,662,114,-0.778179434392628,0.00732330959315918,0.210790678082072,45,550,-285.969471493705,554.995435371312,375.969471493705,546.004564628688
817,817.png,636,110,1.57139964131969,0.00214447901206094,0.317021526462876,862,619,544.119590845407,610.779594292204,1179.88040915459,628.220405707796
818,818.png,596,107,-0.41026284012343,0.0239519694335153,0.126794558130407,1107,576,809.007639474971,578.633792098879,1404.99236052503,574.366207901122
819,819.png,644,91,0.467022904570012,0.00512701138544399,0.916082413986821,518,620,196.010696817042,617.875378931462,839.989303182958,623.124621068538
820,820.png,575,105,-1.03796077649469,0.0221460072529824,0.0889794818788361,223,553,-64.452824925391,558.70801712867,510.452824925391,548.29198287133
821,821.png,612,99,1.36476111942217,0.0252554771418785,0.404602341620103,1271,600,965.086803835418,593.211899261833,1576.91319616458,607.788100738167
822,822.png,627,108,0.345443541579241,0.0246556202379469,0.757422872742145,1341,625,1027.50569790395,623.609880080117,1654.49430209605,627.390119919883
823,823.png,670,97,1.95118023515121,0.0157450607626263,1.15464121217821,591,601,256.194232701647,590.093940918924,925.805767298353,612.906059081076
824,824.png,621,107,1.50588986471785,0.0261811999638578,1.13792125175211,503,671,192.607237767527,663.340149897494,813.392762232473,679.659850102506
825,825.png,637,107,-1.78812412235833,0.0262476931735646,0.790810906548756,123,657,-195.344906266608,667.43834262361,441.344906266609,647.56165737639
826,826.png,575,111,1.61265514558577,0.0285514996096897,0.0287499756587029,759,594,471.613871995357,586.409052558624,1046.38612800464,602.590947441376
827,827.png,675,96,0.755208464436185,0.00947722052021146,0.84463319140336,46,577,-291.470682567978,573.051583753413,383.470682567978,581.948416246587
828,828.png,610,91,-1.34934737287066,0.00591222869825656,1.35472786672614,723,623,418.084576954308,630.682255137971,1027.91542304569,616.317744862029
829,829.png,642,115,0.259412666139252,0.0227854942305184,1.34809547842402,1225,646,904.00329011732,645.046643713746,1545.99670988268,647.953356286254
830,830.png,662,90,-0.202346612067174,0.00813381451506156,0.746825157506261,1065,689,734.002064163796,690.668962006239,1395.9979358362,688.331037993761
831,831.png,683,96,0.954928502100588,0.0123115597424374,0.851039282749441,776,629,434.547429342762,623.808603724596,1117.45257065724,635.191396275404
832,832.png,605,91,0.36194049402909,0.00170243525890168,0.203016886420306,729,605,426.506035635774,603.589104080738,1031.49396436423,607.410895919262
833,833.png,657,95,-0.954128381152113,0.00254362393345309,0.24405482886695,67,667,-261.454452587946,672.970153119687,395.454452587946,662.029846880313
834,834.png,654,98,-0.802773600507627,0.017420761631701,0.542950711998911,428,552,101.032096047328,557.081460989287,754.967903952672,547.918539010713
835,835.png,662,93,0.19679517994411,0.0110004960712801,0.895945936752767,1089,612,758.001952455843,611.363108643655,1419.99804754416,613.636891356345
836,836.png,605,91,-0.948554845760521,0.00300329880795335,0.913559469191728,1122,566,819.541453871149,571.507781307298,1424.45854612885,561.492218692702
837,837.png,610,105,1.27893103917012,0.0169587982592344,0.67588164731426,201,577,-103.924019735379,570.692490292467,505.924019735379,584.307509707533
838,838.png,592,98,-1.68085732651135,0.00140886151174013,0.851349697833122,676,605,380.127364092677,614.182356895016,971.872635907323,596.817643104984
839,839.png,610,102,-1.69708474659395,0.0294020351060003,0.703211901429907,1233,686,928.133782678601,695.532692629631,1537.8662173214,677.467307370369
840,840.png,611,103,-1.52138645075877,0.0109098366980127,0.32967872035452,499,553,193.607693508248,561.611050218553,804.392306491752,545.388949781447
841,841.png,700,114,1.07076342716704,0.00172418108645152,0.68241351567714,1302,604,952.061117728099,597.959459174308,1651.9388822719,611.040540825692
842,842.png,670,106,1.01153722010543,0.00336580961983197,0.0300344853055952,379,699,44.0522061901952,693.585997806519,713.947793809805,705.414002193481
843,843.png,601,110,0.29208698003747,0.00743569329904368,0.530623719041662,1154,565,853.503904744953,563.968093844402,1454.49609525505,567.031906155598
844,844.png,630,98,0.810811483948737,0.00730160829843548,1.03302244554541,685,635,370.031540445843,631.042479828261,999.968459554157,639.957520171738
845,845.png,603,108,-0.446281701276441,0.0043844400497428,0.318571525057551,170,637,-131.490854066901,639.848385405022,471.490854066901,635.151614594978
846,846.png,581,98,0.93411949462498,0.017954001697505,0.401694583974481,42,585,-248.461392993574,580.764054452138,332.461392993574,590.235945547862
847,847.png,656,114,-1.57554347533729,0.00626819270981017,1.29181370022984,184,660,-143.875997054959,669.518345481115,511.875997054959,651.481654518885
848,848.png,694,98,-1.7385877495097,0.0214922984631419,1.37640667787021,434,649,87.159740162113,660.027780183258,780.840259837887,638.972219816742
849,849.png,587,105,-1.85190163457173,0.029522518192254,0.158517078585666,486,671,192.653296015219,680.98479105016,779.346703984781,662.01520894984
850,850.png,678,111,-1.03629740644019,0.0250350281436799,0.291411766615912,710,615,371.055447429941,621.631091508259,1048.94455257006,609.368908491741
851,851.png,582,110,0.80027591025858,0.018458760294842,0.772042718679852,1146,587,855.028385082189,583.435604335098,1436.97161491781,591.564395664902
852,852.png,669,113,-0.532489630225987,0.0259955763476573,0.0727279403449941,1044,569,709.514445748351,572.608696988617,1378.48555425165,566.391303011382
853,853.png,625,109,-0.452862436789303,0.0228213128217512,1.36796959852751,564,637,251.509761242417,639.96995571395,876.490238757583,635.03004428605
854,854.png,616,109,0.213682634292407,0.0217619529659527,0.448275930183795,529,676,221.002141970132,675.351327281799,836.997858029868,677.648672718201
855,855.png,669,115,-1.7610064046034,0.00208809136339816,0.892064703066094,1074,565,739.657982340575,575.779359290573,1408.34201765942,555.220640709427
856,856.png,597,105,-1.97008372168057,0.0165308842660417,0.140815253772957,428,648,129.676439432059,658.761735236594,726.323560567941,638.238264763406
857,857.png,652,115,-1.39214038648788,0.0138775338664879,0.00792424236538875,464,617,138.096224804814,625.420183932577,789.903775195186,609.579816067423
858,858.png,660,101,0.552275267407472,0.0280033586225965,0.189322825895557,632,671,302.015330153592,668.319172064162,961.984669846408,674.680827935838
859,859.png,619,108,0.729748373555219,0.0192111412430349,0.996039880064163,722,630,412.525103009671,626.558156164238,1031.47489699033,634.441843835762
860,860.png,700,94,1.87660503347265,0.00627352042639156,0.721924218476267,253,687,-96.8122846822301,676.038521674828,602.81228468223,698.961478325172
861,861.png,578,108,1.45266767808243,0.00413271199457162,0.508557386823061,1374,622,1085.09288206557,615.173526986141,1662.90711793443,629.826473013859
862,862.png,575,95,-1.88461119039154,0.0261675734591271,0.729448863888117,122,652,-165.344486905624,661.954937595962,409.344486905624,643.045062404038
863,863.png,687,90,-0.678591987066364,0.00899975741342472,0.197304421643847,501,628,157.524091500963,632.568203628252,844.475908499037,624.431796371748
864,864.png,650,103,1.95216010852495,0.0174467926727761,0.124943265919983,1359,637,1034.18862400178,626.428865363308,1683.81137599822,648.571134636692
865,865.png,658,104,-1.87144711786199,0.0116573913084593,1.49256174467009,1001,597,672.175483846448,608.244188028079,1329.82451615355,586.755811971921
866,866.png,610,104,-0.116698989162891,0.00998193985736752,0.757115361594806,1152,595,847.000632642869,596.121217956847,1456.99936735713,594.878782043153
867,867.png,581,90,-0.181874267120056,0.0225245203064969,1.13279073613427,1160,662,869.5014635684,663.422133991698,1450.4985364316,661.577866008301
868,868.png,588,110,1.60263310822151,0.00611441024409973,0.612115217068156,628,693,334.115003742875,685.277532307792,921.884996257125,701.722467692208
869,869.png,655,92,-0.486705819134991,0.0170728283825932,0.888098705054199,344,650,16.5118158919214,653.281954275904,671.488184108079,647.718045724096
870,870.png,590,110,-1.05104506643287,0.00540042219971595,0.249515539529856,248,636,-46.9503662312705,641.911234613234,542.95036623127,631.088765386766
871,871.png,628,93,0.191762264292303,0.00772582514042936,1.10230879439098,355,599,41.0017586534989,598.449080733607,668.998241346501,600.550919266393
872,872.png,595,91,1.13815936783922,0.0143998522636816,1.20542219072249,453,663,155.558695334629,657.590661715372,750.441304665371,669.409338284628
